city,timestamp,date,hour,month,day_of_year,is_daylight,temperature,humidity,wind_speed,cloudcover,uv_index,solar_elevation_deg,solar_azimuth_deg,solar_angle,cloud_factor,temp_efficiency,uv_factor,clear_sky_ghi_wm2,ghi_wm2,poa_irradiance_wm2,cell_temperature_c,production_kw,hourly_production_kwh,solar_potential,load_kwh,system_hourly_kwh,self_consumed_kwh,grid_export_kwh,grid_import_kwh
Turin,2026-09-23T21:00:00+02:00,2026-09-23,21,9,266,0,14.53,76,7.92,66,0.0,-18.006,180.0,0.0,0.811892,1.0,0.0,0.0,0.0,0.0,14.53,0.0,0.0,0.0,0.489771,0.0,0.0,0.0,0.489771
Turin,2026-09-23T22:00:00+02:00,2026-09-23,22,9,266,0,12.79,79,6.61,65,0.0,-27.701,180.0,0.0,0.822384,1.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,0.0,0.388763,0.0,0.0,0.0,0.388763
Turin,2026-09-23T23:00:00+02:00,2026-09-23,23,9,266,0,12.61,81,6.58,72,0.0,-36.141,180.0,0.0,0.751511,1.0,0.0,0.0,0.0,0.0,12.61,0.0,0.0,0.0,0.284274,0.0,0.0,0.0,0.284274
Turin,2026-09-24T00:00:00+02:00,2026-09-24,0,9,267,0,8.67,93,7.08,65,0.0,-42.89,180.0,0.0,0.816655,1.0,0.0,0.0,0.0,0.0,8.67,0.0,0.0,0.0,0.097877,0.0,0.0,0.0,0.097877
Turin,2026-09-24T01:00:00+02:00,2026-09-24,1,9,267,0,7.71,94,8.72,73,0.0,-46.113,180.0,0.0,0.731737,1.0,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.098066,0.0,0.0,0.0,0.098066
Turin,2026-09-24T02:00:00+02:00,2026-09-24,2,9,267,0,8.99,90,6.44,62,0.0,-45.471,180.0,0.0,0.848028,1.0,0.0,0.0,0.0,0.0,8.99,0.0,0.0,0.0,0.099491,0.0,0.0,0.0,0.099491
Turin,2026-09-24T03:00:00+02:00,2026-09-24,3,9,267,0,8.92,99,5.49,75,0.0,-41.123,180.0,0.0,0.717269,1.0,0.0,0.0,0.0,0.0,8.92,0.0,0.0,0.0,0.107003,0.0,0.0,0.0,0.107003
Turin,2026-09-24T04:00:00+02:00,2026-09-24,4,9,267,0,8.14,98,8.2,77,0.0,-33.976,180.0,0.0,0.689595,1.0,0.0,0.0,0.0,0.0,8.14,0.0,0.0,0.0,0.134266,0.0,0.0,0.0,0.134266
Turin,2026-09-24T05:00:00+02:00,2026-09-24,5,9,267,0,10.46,91,8.35,65,0.0,-25.031,180.0,0.0,0.821574,1.0,0.0,0.0,0.0,0.0,10.46,0.0,0.0,0.0,0.200734,0.0,0.0,0.0,0.200734
Turin,2026-09-24T06:00:00+02:00,2026-09-24,6,9,267,0,11.06,93,6.0,67,0.0,-15.054,180.0,0.0,0.795883,1.0,0.0,0.0,0.0,0.0,11.06,0.0,0.0,0.0,0.304272,0.0,0.0,0.0,0.304272
Turin,2026-09-24T07:00:00+02:00,2026-09-24,7,9,267,0,11.74,88,6.49,63,0.0,-4.579,180.001,0.0,0.83293,1.0,0.0,0.0,0.0,0.0,11.74,0.0,0.0,0.0,0.392969,0.0,0.0,0.0,0.392969
Turin,2026-09-24T08:00:00+02:00,2026-09-24,8,9,267,1,12.38,89,6.68,73,0.5,5.987,323.627,0.10431,0.735629,1.0,0.05,65.06,40.79,50.89,13.97,0.109009,0.109009,0.109009,0.401895,0.109009,0.109009,0.0,0.292886
Turin,2026-09-24T09:00:00+02:00,2026-09-24,9,9,267,1,13.33,84,8.31,60,1.8,16.27,321.187,0.280156,0.857121,1.0,0.18,249.2,186.35,227.44,20.44,0.487171,0.487171,0.487171,0.331936,0.487171,0.331936,0.155235,0.0
Turin,2026-09-24T10:00:00+02:00,2026-09-24,10,9,267,1,15.37,84,8.55,64,3.1,25.831,324.696,0.435721,0.826779,0.993217,0.31,417.83,302.39,362.48,26.7,0.771164,0.771164,0.771164,0.248845,0.771164,0.248845,0.522319,0.0
Turin,2026-09-24T11:00:00+02:00,2026-09-24,11,9,267,1,16.83,69,8.47,54,4.6,34.084,331.654,0.560404,0.899359,0.96145,0.46,553.83,468.82,569.77,34.64,1.173389,1.173389,1.173389,0.203376,1.173389,0.203376,0.970013,0.0
Turin,2026-09-24T12:00:00+02:00,2026-09-24,12,9,267,1,17.07,78,7.83,52,5.6,40.219,342.011,0.645707,0.913379,0.950641,0.56,647.08,532.5,648.62,37.34,1.320775,1.320775,1.320775,0.195674,1.320775,0.195674,1.125101,0.0
Turin,2026-09-24T13:00:00+02:00,2026-09-24,13,9,267,1,17.83,70,9.21,55,5.9,43.3,355.206,0.685817,0.895849,0.941318,0.59,690.95,577.47,699.01,39.67,1.409406,1.409406,1.409406,0.20674,1.409406,0.20674,1.202666,0.0
Turin,2026-09-24T14:00:00+02:00,2026-09-24,14,9,267,1,16.68,78,7.28,65,5.3,42.688,9.29,0.678001,0.822868,0.958043,0.53,682.4,505.95,601.75,35.49,1.234866,1.234866,1.234866,0.228989,1.234866,0.228989,1.005877,0.0
Turin,2026-09-24T15:00:00+02:00,2026-09-24,15,9,267,1,18.04,77,6.86,59,5.1,38.52,21.708,0.622791,0.86936,0.954275,0.51,622.02,488.97,588.42,36.43,1.202757,1.202757,1.202757,0.268612,1.202757,0.268612,0.934145,0.0
Turin,2026-09-24T16:00:00+02:00,2026-09-24,16,9,267,1,17.26,71,7.51,58,4.1,31.598,30.973,0.523951,0.871242,0.968123,0.41,514.03,416.47,502.76,32.97,1.042585,1.042585,1.042585,0.333596,1.042585,0.333596,0.708989,0.0
Turin,2026-09-24T17:00:00+02:00,2026-09-24,17,9,267,1,15.66,84,7.62,71,2.5,22.843,36.835,0.388215,0.759353,1.0,0.25,366.16,242.61,287.73,24.65,0.616311,0.616311,0.616311,0.420265,0.616311,0.420265,0.196046,0.0
Turin,2026-09-24T18:00:00+02:00,2026-09-24,18,9,267,1,15.0,81,8.52,68,1.3,12.993,39.046,0.224834,0.790358,1.0,0.13,189.89,133.01,161.1,20.03,0.345079,0.345079,0.345079,0.506776,0.345079,0.345079,0.0,0.161697
Turin,2026-09-24T19:00:00+02:00,2026-09-24,19,9,267,1,13.31,88,8.18,76,0.2,2.576,29.24,0.044942,0.704749,1.0,0.02,13.28,8.03,10.9,13.65,0.023357,0.023357,0.023357,0.560251,0.023357,0.023357,0.0,0.536894
Turin,2026-09-24T20:00:00+02:00,2026-09-24,20,9,267,0,13.24,88,7.88,73,0.0,-8.002,179.999,0.0,0.737379,1.0,0.0,0.0,0.0,0.0,13.24,0.0,0.0,0.0,0.555316,0.0,0.0,0.0,0.555316
Turin,2026-09-24T21:00:00+02:00,2026-09-24,21,9,267,0,11.49,89,6.57,73,0.0,-18.364,180.0,0.0,0.740763,1.0,0.0,0.0,0.0,0.0,11.49,0.0,0.0,0.0,0.490584,0.0,0.0,0.0,0.490584
Turin,2026-09-24T22:00:00+02:00,2026-09-24,22,9,267,0,11.63,91,9.07,64,0.0,-28.074,180.0,0.0,0.831611,1.0,0.0,0.0,0.0,0.0,11.63,0.0,0.0,0.0,0.389408,0.0,0.0,0.0,0.389408
Turin,2026-09-24T23:00:00+02:00,2026-09-24,23,9,267,0,9.09,94,6.71,77,0.0,-36.534,180.0,0.0,0.682201,1.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.284746,0.0,0.0,0.0,0.284746
Turin,2026-09-25T00:00:00+02:00,2026-09-25,0,9,268,0,13.79,77,6.64,53,0.0,-43.3,180.0,0.0,0.90377,1.0,0.0,0.0,0.0,0.0,13.79,0.0,0.0,0.0,0.09804,0.0,0.0,0.0,0.09804
Turin,2026-09-25T01:00:00+02:00,2026-09-25,1,9,268,0,13.32,80,8.17,54,0.0,-46.522,180.0,0.0,0.898744,1.0,0.0,0.0,0.0,0.0,13.32,0.0,0.0,0.0,0.09823,0.0,0.0,0.0,0.09823
Turin,2026-09-25T02:00:00+02:00,2026-09-25,2,9,268,0,13.22,85,7.06,55,0.0,-45.852,180.0,0.0,0.891589,1.0,0.0,0.0,0.0,0.0,13.22,0.0,0.0,0.0,0.099657,0.0,0.0,0.0,0.099657
Turin,2026-09-25T03:00:00+02:00,2026-09-25,3,9,268,0,13.06,84,8.19,66,0.0,-41.458,180.0,0.0,0.811271,1.0,0.0,0.0,0.0,0.0,13.06,0.0,0.0,0.0,0.107182,0.0,0.0,0.0,0.107182
Turin,2026-09-25T04:00:00+02:00,2026-09-25,4,9,268,0,13.39,78,7.72,64,0.0,-34.264,180.0,0.0,0.828343,1.0,0.0,0.0,0.0,0.0,13.39,0.0,0.0,0.0,0.13449,0.0,0.0,0.0,0.13449
Turin,2026-09-25T05:00:00+02:00,2026-09-25,5,9,268,0,14.06,78,8.34,53,0.0,-25.284,180.0,0.0,0.903023,1.0,0.0,0.0,0.0,0.0,14.06,0.0,0.0,0.0,0.201069,0.0,0.0,0.0,0.201069
Turin,2026-09-25T06:00:00+02:00,2026-09-25,6,9,268,0,15.89,78,7.18,64,0.0,-15.286,180.0,0.0,0.829943,1.0,0.0,0.0,0.0,0.0,15.89,0.0,0.0,0.0,0.30478,0.0,0.0,0.0,0.30478
Turin,2026-09-25T07:00:00+02:00,2026-09-25,7,9,268,0,15.98,82,5.45,69,0.0,-4.802,180.001,0.0,0.778901,1.0,0.0,0.0,0.0,0.0,15.98,0.0,0.0,0.0,0.393625,0.0,0.0,0.0,0.393625
Turin,2026-09-25T08:00:00+02:00,2026-09-25,8,9,268,1,17.12,75,6.73,64,0.5,5.761,325.816,0.100381,0.823922,1.0,0.05,61.23,46.15,60.23,19.0,0.129014,0.129014,0.129014,0.402565,0.129014,0.129014,0.0,0.273551
Turin,2026-09-25T09:00:00+02:00,2026-09-25,9,9,268,1,19.18,70,8.38,53,1.9,16.028,322.134,0.276107,0.905068,0.990955,0.19,244.84,206.95,258.57,27.26,0.548852,0.548852,0.548852,0.33249,0.548852,0.33249,0.216362,0.0
Turin,2026-09-25T10:00:00+02:00,2026-09-25,10,9,268,1,20.46,67,6.34,53,3.3,25.562,325.322,0.431489,0.906348,0.963588,0.33,413.23,354.46,436.44,34.1,0.900809,0.900809,0.900809,0.24926,0.900809,0.24926,0.651549,0.0
Turin,2026-09-25T11:00:00+02:00,2026-09-25,11,9,268,1,21.96,55,6.01,47,4.7,33.775,332.119,0.555938,0.934989,0.932821,0.47,548.96,513.27,634.68,41.79,1.268156,1.268156,1.268156,0.203715,1.268156,0.203715,1.064441,0.0
Turin,2026-09-25T12:00:00+02:00,2026-09-25,12,9,268,1,21.89,57,5.96,59,5.2,39.864,342.334,0.640973,0.868264,0.92912,0.52,641.9,552.19,666.66,42.72,1.326764,1.326764,1.326764,0.196,1.326764,0.196,1.130764,0.0
Turin,2026-09-25T13:00:00+02:00,2026-09-25,13,9,268,1,22.55,62,6.97,53,5.9,42.906,355.356,0.680799,0.906973,0.918024,0.59,685.46,602.17,734.26,45.49,1.443848,1.443848,1.443848,0.207085,1.443848,0.207085,1.236763,0.0
Turin,2026-09-25T14:00:00+02:00,2026-09-25,14,9,268,1,22.19,55,6.67,44,6.1,42.276,9.238,0.672701,0.946732,0.912088,0.61,676.6,640.56,793.09,46.98,1.549463,1.549463,1.549463,0.229371,1.549463,0.229371,1.320092,0.0
Turin,2026-09-25T15:00:00+02:00,2026-09-25,15,9,268,1,21.44,66,8.91,63,4.8,38.114,21.463,0.617232,0.834985,0.94098,0.48,615.94,489.01,586.15,39.76,1.181423,1.181423,1.181423,0.26906,1.181423,0.26906,0.912363,0.0
Turin,2026-09-25T16:00:00+02:00,2026-09-25,16,9,268,1,21.29,63,7.4,53,4.2,31.21,30.549,0.518172,0.904101,0.947015,0.42,507.72,442.88,542.46,38.25,1.10038,1.10038,1.10038,0.334152,1.10038,0.334152,0.766228,0.0
Turin,2026-09-25T17:00:00+02:00,2026-09-25,17,9,268,1,21.82,67,8.5,56,2.8,22.474,36.18,0.382272,0.887537,0.966327,0.28,359.7,302.19,371.2,33.42,0.768327,0.768327,0.768327,0.420966,0.768327,0.420966,0.347361,0.0
Turin,2026-09-25T18:00:00+02:00,2026-09-25,18,9,268,1,20.16,64,7.64,51,1.4,12.638,37.882,0.218792,0.916332,0.993709,0.14,183.45,161.69,205.06,26.57,0.436485,0.436485,0.436485,0.507622,0.436485,0.436485,0.0,0.071137
Turin,2026-09-25T19:00:00+02:00,2026-09-25,19,9,268,1,18.5,64,9.56,56,0.2,2.228,24.79,0.038875,0.885574,1.0,0.02,9.36,7.95,12.32,18.89,0.026395,0.026395,0.026395,0.561185,0.026395,0.026395,0.0,0.53479
Turin,2026-09-25T20:00:00+02:00,2026-09-25,20,9,268,0,17.93,68,6.38,53,0.0,-8.35,179.999,0.0,0.904693,1.0,0.0,0.0,0.0,0.0,17.93,0.0,0.0,0.0,0.556242,0.0,0.0,0.0,0.556242
Turin,2026-09-25T21:00:00+02:00,2026-09-25,21,9,268,0,16.26,69,7.14,52,0.0,-18.72,180.0,0.0,0.910738,1.0,0.0,0.0,0.0,0.0,16.26,0.0,0.0,0.0,0.491402,0.0,0.0,0.0,0.491402
Turin,2026-09-25T22:00:00+02:00,2026-09-25,22,9,268,0,16.16,70,7.33,55,0.0,-28.446,180.0,0.0,0.892287,1.0,0.0,0.0,0.0,0.0,16.16,0.0,0.0,0.0,0.390058,0.0,0.0,0.0,0.390058
Turin,2026-09-25T23:00:00+02:00,2026-09-25,23,9,268,0,13.71,84,6.18,59,0.0,-36.926,180.0,0.0,0.865328,1.0,0.0,0.0,0.0,0.0,13.71,0.0,0.0,0.0,0.285221,0.0,0.0,0.0,0.285221
Turin,2026-09-26T00:00:00+02:00,2026-09-26,0,9,269,0,10.37,94,7.08,64,0.0,-43.708,180.0,0.0,0.830542,1.0,0.0,0.0,0.0,0.0,10.37,0.0,0.0,0.0,0.098204,0.0,0.0,0.0,0.098204
Turin,2026-09-26T01:00:00+02:00,2026-09-26,1,9,269,0,8.82,99,7.14,82,0.0,-46.93,180.0,0.0,0.625688,1.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0,0.098394,0.0,0.0,0.0,0.098394
Turin,2026-09-26T02:00:00+02:00,2026-09-26,2,9,269,0,8.54,92,6.53,78,0.0,-46.232,180.0,0.0,0.674344,1.0,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.099824,0.0,0.0,0.0,0.099824
Turin,2026-09-26T03:00:00+02:00,2026-09-26,3,9,269,0,9.87,91,7.79,71,0.0,-41.792,180.0,0.0,0.763402,1.0,0.0,0.0,0.0,0.0,9.87,0.0,0.0,0.0,0.107361,0.0,0.0,0.0,0.107361
Turin,2026-09-26T04:00:00+02:00,2026-09-26,4,9,269,0,10.48,88,8.33,73,0.0,-34.552,180.0,0.0,0.742131,1.0,0.0,0.0,0.0,0.0,10.48,0.0,0.0,0.0,0.134716,0.0,0.0,0.0,0.134716
Turin,2026-09-26T05:00:00+02:00,2026-09-26,5,9,269,0,10.27,88,6.9,68,0.0,-25.537,180.0,0.0,0.793429,1.0,0.0,0.0,0.0,0.0,10.27,0.0,0.0,0.0,0.201406,0.0,0.0,0.0,0.201406
Turin,2026-09-26T06:00:00+02:00,2026-09-26,6,9,269,0,11.24,90,8.71,72,0.0,-15.517,180.0,0.0,0.751469,1.0,0.0,0.0,0.0,0.0,11.24,0.0,0.0,0.0,0.305291,0.0,0.0,0.0,0.305291
Turin,2026-09-26T07:00:00+02:00,2026-09-26,7,9,269,0,13.2,89,6.36,74,0.0,-5.025,180.002,0.0,0.726869,1.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.394284,0.0,0.0,0.0,0.394284
Turin,2026-09-26T08:00:00+02:00,2026-09-26,8,9,269,1,14.87,78,6.95,79,0.4,5.534,327.936,0.096439,0.662721,1.0,0.04,57.43,34.24,44.2,16.26,0.094687,0.094687,0.094687,0.40324,0.094687,0.094687,0.0,0.308553
Turin,2026-09-26T09:00:00+02:00,2026-09-26,9,9,269,1,14.63,79,5.74,69,1.6,15.786,323.069,0.272038,0.78174,1.0,0.16,240.46,168.64,206.11,21.07,0.441481,0.441481,0.441481,0.333047,0.441481,0.333047,0.108434,0.0
Turin,2026-09-26T10:00:00+02:00,2026-09-26,10,9,269,1,15.32,84,6.24,70,2.9,25.292,325.943,0.427231,0.772526,0.99737,0.29,408.59,275.8,330.81,25.66,0.70673,0.70673,0.70673,0.282406,0.70673,0.282406,0.424324,0.0
Turin,2026-09-26T11:00:00+02:00,2026-09-26,11,9,269,1,17.28,79,8.73,72,3.9,33.466,332.578,0.551442,0.753201,0.976489,0.39,544.05,366.52,435.17,30.88,0.910211,0.910211,0.910211,0.236785,0.910211,0.236785,0.673426,0.0
Turin,2026-09-26T12:00:00+02:00,2026-09-26,12,9,269,1,17.46,76,6.19,61,5.1,39.51,342.653,0.636208,0.850159,0.956103,0.51,636.69,491.05,592.61,35.97,1.21364,1.21364,1.21364,0.229057,1.21364,0.229057,0.984583,0.0
Turin,2026-09-26T13:00:00+02:00,2026-09-26,13,9,269,1,18.04,78,6.59,69,5.1,42.512,355.501,0.675751,0.78502,0.956512,0.51,679.94,479.95,570.66,35.87,1.169205,1.169205,1.169205,0.24016,1.169205,0.24016,0.929045,0.0
Turin,2026-09-26T14:00:00+02:00,2026-09-26,14,9,269,1,17.77,68,9.04,56,5.6,41.865,9.183,0.667376,0.889269,0.94311,0.56,670.78,563.69,686.55,39.22,1.386924,1.386924,1.386924,0.262484,1.386924,0.262484,1.12444,0.0
Turin,2026-09-26T15:00:00+02:00,2026-09-26,15,9,269,1,18.52,75,9.04,60,4.9,37.709,21.219,0.611654,0.860869,0.953326,0.49,609.84,479.44,580.61,36.67,1.185616,1.185616,1.185616,0.302239,1.185616,0.302239,0.883377,0.0
Turin,2026-09-26T16:00:00+02:00,2026-09-26,16,9,269,1,17.08,77,7.47,56,4.0,30.823,30.125,0.512383,0.889193,0.969815,0.4,501.4,403.7,494.81,32.55,1.027891,1.027891,1.027891,0.367441,1.027891,0.367441,0.66045,0.0
Turin,2026-09-26T17:00:00+02:00,2026-09-26,17,9,269,1,17.96,67,8.98,67,2.5,22.106,35.524,0.376327,0.795728,0.987934,0.25,353.25,266.1,321.93,28.02,0.681252,0.681252,0.681252,0.421672,0.681252,0.421672,0.25958,0.0
Turin,2026-09-26T18:00:00+02:00,2026-09-26,18,9,269,1,17.1,74,9.25,64,1.3,12.284,36.715,0.212759,0.825041,1.0,0.13,177.03,134.19,167.76,22.35,0.359333,0.359333,0.359333,0.508473,0.359333,0.359333,0.0,0.14914
Turin,2026-09-26T19:00:00+02:00,2026-09-26,19,9,269,1,14.33,79,10.18,63,0.1,1.881,20.442,0.032825,0.834467,1.0,0.01,5.97,4.47,7.46,14.56,0.015976,0.015976,0.015976,0.562126,0.015976,0.015976,0.0,0.54615
Turin,2026-09-26T20:00:00+02:00,2026-09-26,20,9,269,0,14.34,80,9.77,74,0.0,-8.697,179.999,0.0,0.731158,1.0,0.0,0.0,0.0,0.0,14.34,0.0,0.0,0.0,0.557175,0.0,0.0,0.0,0.557175
Turin,2026-09-26T21:00:00+02:00,2026-09-26,21,9,269,0,12.56,91,7.43,72,0.0,-19.075,180.0,0.0,0.746706,1.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,0.0,0.492226,0.0,0.0,0.0,0.492226
Turin,2026-09-26T22:00:00+02:00,2026-09-26,22,9,269,0,12.21,85,8.25,79,0.0,-28.816,180.0,0.0,0.667434,1.0,0.0,0.0,0.0,0.0,12.21,0.0,0.0,0.0,0.390712,0.0,0.0,0.0,0.390712
Turin,2026-09-26T23:00:00+02:00,2026-09-26,23,9,269,0,10.83,93,7.17,72,0.0,-37.316,180.0,0.0,0.743846,1.0,0.0,0.0,0.0,0.0,10.83,0.0,0.0,0.0,0.285699,0.0,0.0,0.0,0.285699
Turin,2026-09-27T00:00:00+02:00,2026-09-27,0,9,270,0,11.27,85,7.04,67,0.0,-44.115,180.0,0.0,0.801039,1.0,0.0,0.0,0.0,0.0,11.27,0.0,0.0,0.0,0.09837,0.0,0.0,0.0,0.09837
Turin,2026-09-27T01:00:00+02:00,2026-09-27,1,9,270,0,9.41,85,5.49,63,0.0,-47.338,180.0,0.0,0.836752,1.0,0.0,0.0,0.0,0.0,9.41,0.0,0.0,0.0,0.09856,0.0,0.0,0.0,0.09856
Turin,2026-09-27T02:00:00+02:00,2026-09-27,2,9,270,0,10.06,83,5.64,56,0.0,-46.612,180.0,0.0,0.88778,1.0,0.0,0.0,0.0,0.0,10.06,0.0,0.0,0.0,0.099992,0.0,0.0,0.0,0.099992
Turin,2026-09-27T03:00:00+02:00,2026-09-27,3,9,270,0,10.33,88,6.96,61,0.0,-42.125,180.0,0.0,0.848763,1.0,0.0,0.0,0.0,0.0,10.33,0.0,0.0,0.0,0.107542,0.0,0.0,0.0,0.107542
Turin,2026-09-27T04:00:00+02:00,2026-09-27,4,9,270,0,10.96,80,5.03,51,0.0,-34.839,180.0,0.0,0.91614,1.0,0.0,0.0,0.0,0.0,10.96,0.0,0.0,0.0,0.134943,0.0,0.0,0.0,0.134943
Turin,2026-09-27T05:00:00+02:00,2026-09-27,5,9,270,0,11.62,90,6.3,63,0.0,-25.79,180.0,0.0,0.833135,1.0,0.0,0.0,0.0,0.0,11.62,0.0,0.0,0.0,0.201745,0.0,0.0,0.0,0.201745
Turin,2026-09-27T06:00:00+02:00,2026-09-27,6,9,270,0,13.01,83,8.07,68,0.0,-15.749,180.0,0.0,0.789084,1.0,0.0,0.0,0.0,0.0,13.01,0.0,0.0,0.0,0.305805,0.0,0.0,0.0,0.305805
Turin,2026-09-27T07:00:00+02:00,2026-09-27,7,9,270,0,12.62,85,6.12,52,0.0,-5.249,180.002,0.0,0.909724,1.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,0.0,0.394948,0.0,0.0,0.0,0.394948
Turin,2026-09-27T08:00:00+02:00,2026-09-27,8,9,270,1,13.88,77,6.75,55,0.5,5.307,329.984,0.092486,0.895364,1.0,0.05,53.66,43.37,61.36,15.8,0.131435,0.131435,0.131435,0.403919,0.131435,0.131435,0.0,0.272484
Turin,2026-09-27T09:00:00+02:00,2026-09-27,9,9,270,1,14.65,83,7.25,53,1.8,15.542,323.993,0.267949,0.906301,1.0,0.18,236.06,188.19,240.0,22.15,0.514075,0.514075,0.514075,0.333608,0.514075,0.333608,0.180467,0.0
Turin,2026-09-27T10:00:00+02:00,2026-09-27,10,9,270,1,16.33,66,7.73,44,3.4,25.021,326.557,0.422947,0.946248,0.97713,0.34,403.93,363.21,460.26,30.72,0.963335,0.963335,0.963335,0.282882,0.963335,0.282882,0.680453,0.0
Turin,2026-09-27T11:00:00+02:00,2026-09-27,11,9,270,1,17.86,74,6.94,46,4.7,33.156,333.032,0.546918,0.939189,0.955759,0.47,539.11,465.3,582.26,36.06,1.192029,1.192029,1.192029,0.237184,1.192029,0.237184,0.954845,0.0
Turin,2026-09-27T12:00:00+02:00,2026-09-27,12,9,270,1,19.05,68,7.98,45,5.6,39.154,342.966,0.631414,0.945243,0.935719,0.56,631.44,563.93,704.6,41.07,1.412234,1.412234,1.412234,0.229443,1.412234,0.229443,1.182791,0.0
Turin,2026-09-27T13:00:00+02:00,2026-09-27,13,9,270,1,18.24,70,7.05,49,5.9,42.119,355.642,0.670675,0.928575,0.936409,0.59,674.39,585.43,725.13,40.9,1.454464,1.454464,1.454464,0.240564,1.454464,0.240564,1.2139,0.0
Turin,2026-09-27T14:00:00+02:00,2026-09-27,14,9,270,1,17.97,73,8.04,54,5.6,41.455,9.127,0.662027,0.898032,0.943959,0.56,664.93,549.14,673.28,39.01,1.361352,1.361352,1.361352,0.262925,1.361352,0.262925,1.098427,0.0
Turin,2026-09-27T15:00:00+02:00,2026-09-27,15,9,270,1,19.11,68,8.73,46,5.3,37.305,20.974,0.606059,0.941579,0.939777,0.53,603.72,536.64,670.15,40.06,1.349014,1.349014,1.349014,0.302748,1.349014,0.302748,1.046266,0.0
Turin,2026-09-27T16:00:00+02:00,2026-09-27,16,9,270,1,17.31,73,7.53,56,4.0,30.437,29.702,0.506585,0.886724,0.968487,0.4,495.08,404.71,498.32,32.88,1.03377,1.03377,1.03377,0.368059,1.03377,0.368059,0.665711,0.0
Turin,2026-09-27T17:00:00+02:00,2026-09-27,17,9,270,1,18.44,73,8.41,54,2.7,21.739,34.869,0.370383,0.901692,0.981064,0.27,346.8,288.79,361.54,29.73,0.759759,0.759759,0.759759,0.422382,0.759759,0.422382,0.337377,0.0
Turin,2026-09-27T18:00:00+02:00,2026-09-27,18,9,270,1,16.12,69,9.46,48,1.4,11.931,35.547,0.206737,0.931275,1.0,0.14,170.64,149.13,195.62,22.23,0.419017,0.419017,0.419017,0.509329,0.419017,0.419017,0.0,0.090312
Turin,2026-09-27T19:00:00+02:00,2026-09-27,19,9,270,1,16.39,70,8.75,59,0.1,1.536,16.245,0.026798,0.868668,1.0,0.01,3.25,2.65,5.09,16.55,0.010911,0.010911,0.010911,0.563073,0.010911,0.010911,0.0,0.552162
Turin,2026-09-27T20:00:00+02:00,2026-09-27,20,9,270,0,14.34,80,8.18,62,0.0,-9.043,179.999,0.0,0.845749,1.0,0.0,0.0,0.0,0.0,14.34,0.0,0.0,0.0,0.558113,0.0,0.0,0.0,0.558113
Turin,2026-09-27T21:00:00+02:00,2026-09-27,21,9,270,0,13.96,79,6.88,62,0.0,-19.429,180.0,0.0,0.841687,1.0,0.0,0.0,0.0,0.0,13.96,0.0,0.0,0.0,0.493055,0.0,0.0,0.0,0.493055
Turin,2026-09-27T22:00:00+02:00,2026-09-27,22,9,270,0,11.86,85,6.63,59,0.0,-29.185,180.0,0.0,0.86956,1.0,0.0,0.0,0.0,0.0,11.86,0.0,0.0,0.0,0.39137,0.0,0.0,0.0,0.39137
Turin,2026-09-27T23:00:00+02:00,2026-09-27,23,9,270,0,11.37,80,5.51,66,0.0,-37.706,180.0,0.0,0.811406,1.0,0.0,0.0,0.0,0.0,11.37,0.0,0.0,0.0,0.28618,0.0,0.0,0.0,0.28618
Turin,2026-09-28T00:00:00+02:00,2026-09-28,0,9,271,0,8.48,92,6.65,52,0.0,-44.521,180.0,0.0,0.911521,1.0,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,0.098536,0.0,0.0,0.0,0.098536
Turin,2026-09-28T01:00:00+02:00,2026-09-28,1,9,271,0,7.84,93,4.92,54,0.0,-47.744,180.0,0.0,0.901269,1.0,0.0,0.0,0.0,0.0,7.84,0.0,0.0,0.0,0.098727,0.0,0.0,0.0,0.098727
Turin,2026-09-28T02:00:00+02:00,2026-09-28,2,9,271,0,8.04,87,6.65,52,0.0,-46.99,180.0,0.0,0.909186,1.0,0.0,0.0,0.0,0.0,8.04,0.0,0.0,0.0,0.100161,0.0,0.0,0.0,0.100161
Turin,2026-09-28T03:00:00+02:00,2026-09-28,3,9,271,0,7.84,87,7.01,50,0.0,-42.456,180.0,0.0,0.921025,1.0,0.0,0.0,0.0,0.0,7.84,0.0,0.0,0.0,0.107724,0.0,0.0,0.0,0.107724
Turin,2026-09-28T04:00:00+02:00,2026-09-28,4,9,271,0,8.67,95,6.64,65,0.0,-35.125,180.0,0.0,0.819686,1.0,0.0,0.0,0.0,0.0,8.67,0.0,0.0,0.0,0.135171,0.0,0.0,0.0,0.135171
Turin,2026-09-28T05:00:00+02:00,2026-09-28,5,9,271,0,7.99,91,4.97,57,0.0,-26.041,180.0,0.0,0.880556,1.0,0.0,0.0,0.0,0.0,7.99,0.0,0.0,0.0,0.202086,0.0,0.0,0.0,0.202086
